image,name,caption,human
ion-tuculescu_butterfly-dance.jpg,Butterfly Dance; Ion Tuculescu,"The artwork depicts a colorful scene of people in traditional Romanian dress dancing with butterflies, painted by Ion Tuculescu.",n
pavel-svinyin_travel-by-stagecoach-near-trenton.jpg,Travel by Stagecoach Near Trenton; Pavel Svinyin,"The artwork depicts a stagecoach and horses on a snowy landscape, captured by Pavel Svinyin.",n
otto-eckmann_the-weekly-magazine-jugend-no-14-1896.jpg,The weekly magazine Jugend No. 14; Otto Eckmann,"The artwork depicts the cover of the German art magazine Jugend No. 14, designed by Otto Eckmann in the Art Nouveau style.",n
boris-grigoriev_portrait-of-vsevolod-meyerhold-1916.jpg,Portrait of Vsevolod Meyerhold; Boris Grigoriev,"The artwork depicts Vsevolod Meyerhold, a famous theater director, portrayed in a colorful, expressive portrait by Boris Grigoriev.",n
shozo-shimamoto_untitled-1965.jpg,Untitled; Shozo Shimamoto,"The artwork depicts an abstract painting with colorful drips and splatters, created by Shozo Shimamoto.",n
jose-ferraz-de-almeida-junior_caipira-chopping-tobacco-sketch-1893.jpg,Caipira Chopping Tobacco (Sketch); Jose Ferraz de Almeida Junior,"The artwork depicts a Brazilian farmer chopping tobacco in a rural scene, sketched by Jose Ferraz de Almeida Junior.",n
john-hoyland_moon-s-milk-2009.jpg,Moon's Milk; John Hoyland,"The artwork depicts an abstract composition with bold colors and shapes, painted by John Hoyland.",n
ronnie-landfield_something-else-1967.jpg,Something Else; Ronnie Landfield,The artwork depicts a colorful abstract painting with various brushstrokes and shades in a rectangular canvas.,n
norman-bluhm_green-frost-1957.jpg,Green Frost; Norman Bluhm,The artwork depicts a painting which has a dark background with green and white lines and smudges on the surface.,n
mostafa-dashti_untitled-2006.jpg,Untitled; Mostafa Dashti,"The artwork depicts several human figures with distorted shapes and sizes and have been painted in shades of blue, green, and purple.",n
yov-kondzelevych_icon-of-the-mother-of-god-from-the-bilostok-monastery-iconostasis.jpg,Icon of the Mother of God from the Bilostok Monastery iconostasis; Yov Kondzelevych,"The artwork depicts an icon of the Mother of God with a golden background and colorful clothes, holding the infant Christ on her left arm.",n
perle-fine_timelessness-2-1974.jpg,Timelessness #2; Perle Fine,The artwork depicts a a mix of colors and shapes that appear to be floating in a light-colored background.,n
ivan-nikitin_chancelor-g-i-golovkin.jpg,Chancelor G. I. Golovkin; Ivan Nikitin,"The artwork depicts a portrait of Chancellor G.I. Golovkin with a red coat and a white wig, standing in front of a dark background with a small landscape view on the right side.",n
polychronis-lembesis_monument-lysikratous.jpg,Monument Lysikratous; Polychronis Lembesis,The artwork depicts an ancient Greek monument in Athens surrounded by trees and other structures.,n
lasar-segall_morro-vermelho-1926.jpg,Morro Vermelho; Lasar Segall,The artwork depicts a landscape view of a red mountain with greenery at the bottom and a cloudy blue sky.,n
ion-tuculescu_peacocks-of-the-glances.jpg,The Peacocks of the Looks; Ion Tuculescu,The artwork depicts a colorful abstract design with peacock-like shapes and patterns.,n
felice-casorati_girl-on-a-red-carpet-1912.jpg,Girl on a red carpet; Felice Casorati,"The artwork depicts a girl lying on a red carpet with a blue dress and brown hair, looking at the viewer with a neutral expression.",n
ozdemir-atlan_king-and-queen-1965.jpg,King and Queen; Ozdemir Atlan,"The artwork depicts a mix of warm colors and rough texture, showing two human figures that seem to be holding each other.",n
johan-christian-dahl_stalheim-1842.jpg,Stalheim; Johan Christian Dahl,"The artwork depicts a landscape painting with mountains, hills, and trees.",n
anna-ostroumova-lebedeva_barge-1904.jpg,Barge; Anna Ostroumova-Lebedeva,"The artwork depicts a barge on a river, with tall trees and a city in the background.",n
nikola-tanev_-1943.jpg,Карловски двор; Nikola Tanev,"The artwork depicts a view of Karlovo, with colorful buildings and a mountainous landscape in the background.",n
bernhard-strigel_portrait-of-the-cuspinian-family.jpg,Portrait of the Cuspinian Family; Bernhard Strigel,"The artwork depicts a family portrait, with a man, a woman, and a child dressed in Renaissance attire.",n
george-bouzianis_kefali-andra-1915.jpg,Portrait of a man; George Bouzianis,"The artwork depicts a portrait of a man, with dark clothing and a serious expression on his face.",n
joan-mitchell_bracket-1989.jpg,Bracket; Joan Mitchell,"The artwork depicts a bracket-like abstract painting, with bold brushstrokes and a variety of colors.",n
ivan-nikitin_tzarina-natalia-alekseevna.jpg,Tzarina Natalia Alekseevna; Ivan Nikitin,"The artwork depicts Tzarina Natalia Alekseevna, with a blue dress and a crown, sitting on a chair in a grand room.",n
jacob-van-strij_landscape-with-river-near-dordrecht.jpg,Landscape with river near Dordrecht; Jacob van Strij,"The artwork depicts a landscape with a river, a bridge, and a windmill, with a cloudy sky in the background.",n
craig-kauffman_studio-1958.jpg,Studio; Craig Kauffman,"The artwork depicts an interior view of a studio, with large windows, colorful paintings, and a sculpture.",n
victor-meirelles_moema-1866.jpg,Moema; Victor Meirelles,"The artwork depicts Moema, a Native Brazilian woman, sitting on a rock and looking at a river, with lush vegetation in the background.",n
nicolae-tonitza_field-flowers.jpg,Field Flowers; Nicolae Tonitza,"The artwork depicts a bouquet of field flowers in a vase, with a range of colors and textures.",n
arthur-segal_portrait-of-a-man-against-the-light-1935.jpg,Portrait of a Man Against the Light; Arthur Segal,"The artwork depicts a man in a portrait, silhouetted against the light.",n
jean-david_boats.jpg,Boats; Jean David,"The artwork depicts boats on a body of water, with mountains in the background.",n
nicolae-tonitza_child-portrait-1926.jpg,Child Portrait; Nicolae Tonitza,The artwork depicts a portrait of a child.,n
ion-tuculescu_charming-sea.jpg,Charming Sea; Ion Tuculescu,The artwork depicts a seascape with boats and buildings in the background.,n
ivan-nikitin_portrait-of-baron-s-g-stroganoff-1726.jpg,Portrait of Baron S. G. Stroganoff; Ivan Nikitin,The artwork depicts a portrait of Baron S.G. Stroganoff.,n
david-wilkie_portrait-of-king-william-iv-1765-1837-1837.jpg,Portrait of King William IV (1765-1837); David Wilkie,"The artwork depicts a portrait of King William IV, wearing a red coat and holding a hat.",n
fyodor-rokotov_portrait-of-count-i-g-orlov.jpg,Portrait of Count I.G.Orlov; Fyodor Rokotov,"The artwork depicts a portrait of Count I.G. Orlov, wearing a fur coat and hat.",n
aelbert-cuyp_panoramic-landscape-with-shepherds-sheep-and-a-town-in-the-distance-1644.jpg,"Panoramic Landscape with Shepherds, Sheep and a Town in the Distance; Aelbert Cuyp","The artwork depicts a panoramic landscape with a town in the distance, shepherds, and sheep in the foreground.",n
aelbert-cuyp_sunset-over-the-river-1655.jpg,Sunset over the River; Aelbert Cuyp,"The artwork depicts a sunset over a river, with a silhouette of trees and buildings in the background.",n
roni-horn_were-12-2004.jpg,Were 12; Roni Horn,"The artwork depicts twelve circular sculptures, each with a different color and texture.",n
nikola-tanev_monastery-of-st-john-of-lake-ohrid.jpg,Monastery of St. John of Lake Ohrid; Nikola Tanev,The artwork depicts the Monastery of St. John of Lake Ohrid with its intricate architecture and serene surroundings.,n
albert-huie_the-water-carrier.jpg,The Water Carrier; Albert Huie,The artwork depicts a woman carrying water on her head with a bright yellow bucket and a calm expression on her face.,n
laszlo-mednyanszky_fishing-on-the-tisza-1880.jpg,Fishing on the Tisza; Laszlo Mednyanszky,The artwork depicts a man fishing on the Tisza river with a tranquil landscape in the background.,n
friedel-dzubas_stone-flower-1961.jpg,Stone Flower; Friedel Dzubas,The artwork depicts a colorful and abstract stone flower with intricate patterns and textures.,n
mostafa-dashti_untitled-2011-2.jpg,Untitled; Mostafa Dashti,The artwork depicts an abstract and textured composition with a variety of shapes and colors.,n
maxim-vorobiev_view-of-jerusalem-1836.jpg,View of Jerusalem; Maxim Vorobiev,The artwork depicts a stunning view of Jerusalem with its ancient buildings and golden light shining down.,n
julie-mehretu_black-city.jpg,Black City; Julie Mehretu,The artwork depicts a dynamic and layered composition with black ink lines and colorful shapes and lines overlapping each other.,n
dmitry-levitzky_portrait-of-catherine-ii.jpg,Portrait of Catherine II; Dmitry Levitzky,"The artwork depicts Catherine II, empress of Russia, wearing a regal dress and a string of pearls around her neck, looking elegant and poised.",n
francesco-solimena_triumph-of-charles-iii-at-the-battle-of-velletri.jpg,Triumph of Charles III at the Battle of Velletri; Francesco Solimena,The artwork depicts a triumphant moment from the Battle of Velletri with Charles III riding on a white horse and his army celebrating behind him.,n
louay-kayyali_the-laundrette-1971.jpg,The Laundrette; Louay Kayyali,"The artwork depicts a group of women washing laundry at a laundromat, with clothes hanging to dry and a sense of domesticity and community.",n
basuki-abdullah_the-fruit-market.jpg,The Fruit Market; Basuki Abdullah,"The artwork depicts a market scene with various fruits on display, painted in bright colors.",n
yov-kondzelevych_ascension-bogorodchansky-iconostasis-1705.jpg,Ascension.; Yov Kondzelevych,"The artwork depicts the moment of Jesus Christ's ascension into heaven, surrounded by angels.",n
yov-kondzelevych_icon-of-the-savior-from-the-village-of-horodyshche-in-volhynia-late-17th-century.jpg,Icon of the Savior from the village of Horodyshche in Volhynia (late 17th century); Yov Kondzelevych,"The artwork depicts an icon of Jesus Christ, painted in the traditional style of Eastern Orthodox Christianity.",n
louay-kayyali_sleeping-boy-1972.jpg,Sleeping Boy; Louay Kayyali,"The artwork depicts a young boy sleeping, with his head resting on his hand and his face peaceful.",n
nicolae-tonitza_morning-at-balcic.jpg,Morning at Balcic; Nicolae Tonitza,"The artwork depicts a peaceful morning scene at Balcic, with a calm sea and a rocky shore in the background.",n
albert-joseph-moore_pomegranates-1866.jpg,Pomegranates; Albert Joseph Moore,"The artwork depicts a still life of pomegranates, with the fruit arranged in a decorative pattern against a dark background.",n
alfredo-volpi_unknown-title.jpg,Untitled; Alfredo Volpi,"The artwork depicts an abstract composition, with colorful shapes and lines arranged in a geometric pattern.",n
bui-xuan-phai_abstract-2.jpg,(Abstract); Bui Xuan Phai,"The artwork depicts an abstract painting, with bold brushstrokes and areas of bright colors.",n
fyodor-rokotov_portrait-of-praskovya-nikolayevna-lanskaya.jpg,Portrait of Praskovya Nikolayevna Lanskaya; Fyodor Rokotov,"The artwork depicts a portrait of a noblewoman from the 18th century, dressed in elegant clothing and holding a fan.",n
marjorie-strider_girl-with-radish-1963.jpg,Girl with Radish; Marjorie Strider,"The artwork depicts a young girl holding a large radish, with a playful expression on her face.",n
yov-kondzelevych_icon-of-the-mother-of-god-from-the-maniava-hermitage-iconostasis-1705.jpg,Icon of the Mother of God from the Maniava Hermitage iconostasis; Yov Kondzelevych,The artwork depicts a religious icon with a depiction of the Virgin Mary holding baby Jesus in her arms.,n
albert-joseph-moore_a-summer-night-1890.jpg,A Summer Night; Albert Joseph Moore,"The artwork depicts a group of women in white dresses sitting under a tree, surrounded by a landscape in the background.",n
craig-kauffman_untitled-1958.jpg,Untitled; Craig Kauffman,The artwork depicts a monochromatic abstract composition with curvy shapes and lines.,n
aelbert-cuyp_river-landscape-with-horseman-and-peasants-1660.jpg,River Landscape with Horseman and Peasants; Aelbert Cuyp,"The artwork depicts a river landscape with a horseman and peasants on a path, a town in the distance, and a cloudy sky.",n
bui-xuan-phai_portrait-1.jpg,Portrait; Bui Xuan Phai,"The artwork depicts a portrait of a Vietnamese woman with a green scarf and a red shirt, looking away from the viewer.",n
george-bouzianis_female-dancers-1936.jpg,Female Dancers; George Bouzianis,The artwork depicts three female dancers in yellow and white dresses on a blue background.,n
stefan-luchian_artist-s-studio.jpg,Artist's studio; Stefan Luchian,"The artwork depicts an artist's studio with a painting on an easel, objects on a table, and a window on the background.",n
stefan-caltia_dwarf-with-monkey-2005.jpg,Dwarf with Monkey; Stefan Caltia,"The artwork depicts a dwarf wearing a yellow and red costume holding a monkey, both looking at the viewer.",n
jose-gutierrez-solana_the-burial-of-the-sardine.jpg,The Burial of the Sardine; Jose Gutierrez Solana,"The artwork depicts a festive procession of people carrying a sardine on a stick, accompanied by musicians, flags, and banners.",n
paula-modersohn-becker_portrait-of-a-young-woman-with-red-hat-1900.jpg,Portrait of a young woman with red hat; Paula Modersohn-Becker,"The artwork depicts a portrait of a young woman wearing a red hat, holding a book and standing in front of a green landscape.",n
periklis-vyzantios_interior-1958.jpg,Interior; Periklis Vyzantios,"The artwork depicts an interior with a table, chairs, and a vase with flowers, seen from a corner of a room with a window on the background.",n
basuki-abdullah_seascape.jpg,Seascape; Basuki Abdullah,"The artwork depicts a serene and idyllic seascape with waves crashing onto the shore, and boats floating in the distance.",n
ant-nio-de-carvalho-da-silva-porto_no-areinho-douro-1880.jpg,"No Areinho, Douro; António de Carvalho da Silva Porto","The artwork depicts a picturesque landscape, a river curving in the distance with trees and bushes surrounding it.",n
perle-fine_an-accordment-73-1973.jpg,An Accordment #73; Perle Fine,The artwork depicts an abstract composition with colorful shapes arranged in a balanced and harmonious way.,n
jose-gutierrez-solana_the-meeting-at-the-pharmacy-1934.jpg,The Meeting at the Pharmacy; Jose Gutierrez Solana,"The artwork depicts people crowded at a pharmacy's entrance, some sitting on benches and others standing, creating a lively and chaotic scene.",n
maxfield-parrish_the-sugar-plum-tree-1904.jpg,The Sugar-plum Tree; Maxfield Parrish,"The artwork depicts a whimsical and dreamlike landscape with a sugar plum tree, fairies, and a girl looking up in wonder.",n
jo-baer_glass-slippers-1960.jpg,Glass Slippers; Jo Baer,"The artwork depicts a minimalist composition with two rectangular shapes, one inside the other, evoking the shape of glass slippers.",n
esteban-vicente_untitled-1959.jpg,Untitled; Esteban Vicente,The artwork depicts an abstract composition with colorful and energetic brushstrokes arranged in a dynamic and expressive way.,n
jacob-van-strij_odysseus-discovers-achilles.jpg,Odysseus discovers Achilles; Jacob van Strij,"The artwork depicts Odysseus discovering Achilles, a dramatic scene with the two heroes surrounded by soldiers and horses.",n
john-mclaughlin_number-23-1960.jpg,Number 23; John McLaughlin,The artwork depicts a minimalist composition with two contrasting colors arranged in a precise and geometric way.,n
m-h-maxy_electric-madonna-1926.jpg,Electric Madonna; M. H. Maxy,"The artwork depicts a striking and unconventional image of the Madonna, wearing a dress made of electrical wires and standing on a cloud.",n
victor-meirelles_s-o-jo-o-batista-no-c-rcere-1852.jpg,São João Batista no cárcere; Victor Meirelles,The artwork depicts St. John the Baptist in prison; he is standing and looking out a window while holding a cross.,n
francesco-solimena_portrait-of-a-woman.jpg,Portrait of a Woman; Francesco Solimena,The artwork depicts a woman in a flowing dress and jewelry; she is turned slightly to the left and looking off into the distance.,n
costas-niarchos_untitled.jpg,Untitled; Costas Niarchos,"The artwork depicts an abstract composition of rectangular shapes in shades of blue, red, and green.",n
anna-ostroumova-lebedeva_colonnade-of-exchange-and-peter-and-paul-fortress-1907.jpg,Colonnade of Exchange and Peter and Paul Fortress; Anna Ostroumova-Lebedeva,"The artwork depicts a view of a columned building in the background, with boats and people in the foreground.",n
betty-parsons_untitled-abstraction-3.jpg,Untitled (Abstraction); Betty Parsons,"The artwork depicts an abstract composition of vibrant brushstrokes in shades of pink, yellow, and blue.",n
dumitru-gorzo_head-i-2011.jpg,Head I; Dumitru Gorzo,"The artwork depicts a stylized head with exaggerated features and bold lines, rendered in shades of green and yellow.",n
m-h-maxy_nude-1924.jpg,Nude; M. H. Maxy,The artwork depicts a female nude figure sitting with her legs crossed and arms resting on her knees.,n
john-mclaughlin_number-14-1963.jpg,Number 14; John McLaughlin,The artwork depicts an abstract composition of geometric shapes in shades of black and white.,n
ramon-oviedo_ba-ando-a-quien-fuera-su.jpg,Bañando A Quien Fuera Su; Ramon Oviedo,"The artwork depicts a figure standing in water, with a ladder, boat, and fish visible in the background.",n
helene-schjerfbeck_dancing-shoes-1882.jpg,Dancing Shoes; Helene Schjerfbeck,"The artwork depicts a pair of women's shoes with straps and a small heel, arranged side by side.",n
albert-huie_self-portrait-1943.jpg,Self-Portrait; Albert Huie,The artwork depicts a self-portrait of the artist with realistic facial features and a serious expression.,n
anita-malfatti_pedras-na-praia.jpg,Pedras na praia; Anita Malfatti,The artwork depicts stones on the beach.,n
ronnie-landfield_the-howl-of-terror-1967.jpg,The Howl of Terror; Ronnie Landfield,"The artwork depicts an abstract painting with bold strokes of red, blue, and yellow.",n
bradley-walker-tomlin_number-15-1953.jpg,Number 15; Bradley Walker Tomlin,The artwork depicts an abstract painting with flowing lines and splashes of blue and white.,n
george-bouzianis_self-portrait-2.jpg,Self-Portrait; George Bouzianis,The artwork depicts a self-portrait of a man with dark hair and a mustache.,n
albert-pinkham-ryder_jonah-1895.jpg,Jonah; Albert Pinkham Ryder,The artwork depicts a mythical scene with a bearded man inside the mouth of a sea creature.,n
edith-vonnegut_beefaroni-or-battle-in-the-aisles.jpg,Beefaroni Or Battle In The Aisles; Edith Vonnegut,The artwork depicts an abstract painting with bright colors and chaotic lines.,n
anna-ostroumova-lebedeva_spring-motif-view-from-stone-island-to-krestovsky-and-yelagin-islands-1904.jpg,Spring motif. View from Stone Island to Krestovsky and Yelagin Islands.; Anna Ostroumova-Lebedeva,The artwork depicts a spring landscape with islands and water in the distance.,n
ion-tuculescu_moods-of-the-field.jpg,Moods of the Field; Ion Tuculescu,"The artwork depicts a landscape with colorful patches of trees, sky, and ground.",n
artemisia-gentileschi_sleeping-venus-1630.jpg,Sleeping Venus; Artemisia Gentileschi,The artwork depicts a reclining nude woman with long hair.,n
albert-huie_quiet-corner-gordon-town-1958.jpg,Quiet Corner (Gordon Town); Albert Huie,"The artwork depicts a quiet corner in a Jamaican town with trees, houses, and a road.",n
kit-williams_firmament-1979.jpg,Firmament; Kit Williams,The artwork depicts a surreal painting with a night sky full of stars and a central circle resembling the moon.,n
paula-modersohn-becker_marsh-channel-with-peat-barges.jpg,Marsh channel with peat barges; Paula Modersohn-Becker,The artwork depicts a serene landscape with peat barges in a marsh channel.,n
dmitry-levitzky_portrait-of-e-n-khruschova-and-princess-e-n-khovanskaya-1773.jpg,Portrait of E. N. Khruschova and Princess E. N. Khovanskaya; Dmitry Levitzky,"The artwork depicts two elegant ladies, one holding a book and the other a fan.",n
rafa-nasiri_untitled-024-1979.jpg,Untitled (024); Rafa Nasiri,The artwork depicts an abstract composition of geometric shapes in different shades of blue.,n
anna-ostroumova-lebedeva_leningrad-fishing-boys-1942.jpg,Leningrad. Fishing boys.; Anna Ostroumova-Lebedeva,"The artwork depicts two boys fishing on the banks of a river, with a view of a city in the background.",n
julie-mehretu_enclosed-resurgence-2001.jpg,Enclosed Resurgence; Julie Mehretu,The artwork depicts a chaotic abstract composition with layers of lines and colors.,n
vasily-sadovnikov_view-of-palace-square-and-winter-palace-in-st-petersburg.jpg,View of Palace Square and Winter Palace in St. Petersburg; Vasily Sadovnikov,The artwork depicts a panoramic view of Palace Square and the Winter Palace in St. Petersburg.,n
vasily-sadovnikov_the-arch-of-the-general-headquarters-building.jpg,The Arch of the General Headquarters Building; Vasily Sadovnikov,"The artwork depicts the arch of the General Headquarters building in St. Petersburg, against a cloudy sky.",n
anna-ostroumova-lebedeva_petersburg-rostral-column-and-exchange-1908.jpg,Petersburg. Rostral column and Exchange.; Anna Ostroumova-Lebedeva,"The artwork depicts the Rostral column and the Exchange building in St. Petersburg, with boats on the river in the foreground.",n
rafa-nasiri_untitled-039-1988.jpg,Untitled (039); Rafa Nasiri,The artwork depicts an abstract composition of overlapping lines and shapes in warm colors.,n
fyodor-rokotov_portrait-of-v-n-surovtseva.jpg,Portrait of V.N.Surovtseva; Fyodor Rokotov,"The artwork depicts a noblewoman in a blue dress, with a lace shawl draped over her head and shoulders.",n
dmitry-levitzky_portrait-of-alexander-kokorinov-director-and-first-rector-of-the-academy-of-arts-in-st-1769.jpg,"Portrait of Alexander Kokorinov, Director and First Rector of the Academy of Arts in St. Petersburg.; Dmitry Levitzky","The artwork depicts a portrait of Alexander Kokorinov, a man with a white wig, formal attire, and holding a scroll.",n
john-hoyland_vincent-s-moon-11-7-07-2007.jpg,Vincent's Moon - 11.7.07; John Hoyland,"The artwork depicts an abstract composition with a large, circular shape in the center, surrounded by bold brushstrokes of various colors.",n
jose-gutierrez-solana_cape-in-a-village-1930.jpg,Cape in a Village; Jose Gutierrez Solana,The artwork depicts a coastal landscape with a rocky cape and a small village in the background.,n
j-e-h-macdonald_forest-wilderness-1921.jpg,Forest Wilderness; J. E. H. MacDonald,"The artwork depicts a serene forest scene with tall trees, a small stream, and colorful foliage.",n
j-e-h-macdonald_cathedral-peak-lake-o-hara-1927.jpg,"Cathedral Peak, Lake O'Hara; J. E. H. MacDonald",The artwork depicts a majestic mountain peak and its reflection in the calm waters of a lake.,n
ivan-grohar_snopi-1909.jpg,Bundles; Ivan Grohar,The artwork depicts a group of laborers carrying bundles of hay in a Slovenian countryside.,n
margareta-sterian_landscape-with-water.jpg,Landscape With Water; Margareta Sterian,The artwork depicts a tranquil landscape with a body of water in the center and mountains in the background.,n
jose-gutierrez-solana_murga-cadiz.jpg,Murga Cadiz; Jose Gutierrez Solana,The artwork depicts a festive scene with a group of musicians and dancers performing in a town square.,n
jose-gutierrez-solana_the-scavengers.jpg,The Scavengers; Jose Gutierrez Solana,The artwork depicts a disturbing scene with a group of scavengers picking through piles of garbage.,n
thomas-couture_romans-in-the-decadence-of-the-empire-1847.jpg,Romans in the Decadence of the Empire; Thomas Couture,The artwork depicts a detailed and dramatic historical scene with figures dressed in classical Roman attire.,n
jean-david_observation.jpg,Observation; Jean David,"The artwork depicts an abstract composition of bold, geometric shapes in vibrant colors.",n
rafa-nasiri_untitled-1972.jpg,Untitled; Rafa Nasiri,The artwork depicts an abstract composition in earthy tones with calligraphic elements.,n
boris-grigoriev_girl-with-a-milk-can-1917.jpg,Girl with a Milk Can; Boris Grigoriev,"The artwork depicts a portrait of a young woman in a rural setting, holding a milk can.",n
ronnie-landfield_rite-of-spring-1985.jpg,Rite of Spring; Ronnie Landfield,The artwork depicts an abstract composition with bold brushstrokes and vibrant colors.,n
john-roddam-spencer-stanhope_the-white-rabbit.jpg,The White Rabbit; John Roddam Spencer Stanhope,The artwork depicts a fantastical scene with a white rabbit in a garden.,n
laszlo-mednyanszky_burring-brook.jpg,Burring Brook; Laszlo Mednyanszky,The artwork depicts a serene landscape with a small stream surrounded by trees.,n
thomas-pollock-anshutz_the-farmer-and-his-son-at-harvesting-1879.jpg,The Farmer and His Son at Harvesting; Thomas Pollock Anshutz,The artwork depicts a father and son working together during harvest time in a rural setting.,n
horia-bernea_the-garden-1992.jpg,The Garden; Horia Bernea,The artwork depicts a garden with various flowers and vegetation in vibrant colors.,n
anne-appleby_mulberry-2008.jpg,Mulberry; Anne Appleby,The artwork depicts a close-up of a mulberry tree with intricate details of the branches and leaves.,n
theodore-chasseriau_portrait-de-mlle-de-cabarrus-1848.jpg,Portrait de Mlle de Cabarrus; Theodore Chasseriau,"The artwork depicts a portrait of a young woman in elegant attire, looking off to the side.",n
cuno-amiet_girl-with-flowers-1896.jpg,Girl with Flowers; Cuno Amiet,"The artwork depicts a young girl with flowers in her hands, wearing a traditional dress.",n
arthur-dove_foghorns-1929.jpg,Foghorns; Arthur Dove,"The artwork depicts an abstract landscape with bold, circular shapes, and a muted color palette.",n
julie-mehretu_excerpt-suprematist-evasion-2003.jpg,Excerpt (Suprematist Evasion); Julie Mehretu,"The artwork depicts an abstract composition with gestural brushstrokes in various colors, creating a sense of movement and depth.",n
jacob-van-strij_mountainous-landscape-with-travellers-sun-mountainous-landscape-with-travellers-1.jpg,Mountainous landscape with travellers Sun__Mountainous-landscape-with-travellers; Jacob van Strij,"The artwork depicts a picturesque mountainous landscape, where two figures are walking on a path between lush green hills.",n
albert-joseph-moore_jasmine-1893.jpg,Jasmine; Albert Joseph Moore,"The artwork depicts a nymph-like figure holding a bunch of jasmine flowers against a muted background, emphasizing the delicate beauty of the subject.",n
john-trumbull_portrait-of-george-washington-and-william-billy-lee-1780.jpg,Portrait of George Washington and William 'Billy' Lee; John Trumbull,"The artwork depicts a seated George Washington with his black servant, William 'Billy' Lee, standing behind him, emphasizing the social hierarchy and power dynamics of the time.",n
eva-hesse_untitled.jpg,Untitled; Eva Hesse,"The artwork depicts a free-form sculpture with a tangled web of fibrous material, evoking a sense of chaos and vulnerability.",n
kenzo-okada_stream.jpg,Stream; Kenzo Okada,"The artwork depicts a serene landscape with a tranquil stream flowing through a rocky terrain, creating a sense of calm and serenity.",n
dmitry-levitzky_portrait-of-maria-dyakova-1778.jpg,Portrait of Maria Dyakova; Dmitry Levitzky,"The artwork depicts a half-length portrait of a young woman dressed in a classical attire, with a neutral expression on her face and her hands crossed in front of her.",n
ion-tuculescu_traces.jpg,Traces; Ion Tuculescu,"The artwork depicts a colorful abstract composition with various geometric shapes and lines arranged in a harmonious way, creating a dynamic and lively atmosphere.",n
theodoros-stamos_delphic-shibboleth-1959.jpg,Delphic Shibboleth; Theodoros Stamos,"The artwork depicts a series of colorful vertical stripes arranged in a rhythmic pattern, creating a sense of movement and depth.",n
george-bouzianis_portrait-of-painter-waldmuller.jpg,Portrait of the Painter Waldmulle; George Bouzianis,"The artwork depicts a portrait of the painter Waldmulle, with his face turned to the side and his intense gaze fixed on the viewer, highlighting the subject's personality and artistic temperament.",n
jules-pascin_claudine-resting-1913.jpg,Claudine Resting; Jules Pascin,"The artwork depicts a reclining nude woman with dark hair, looking away from the viewer.",n
hans-richter_labyrinth-1948.jpg,Labyrinth; Hans Richter,"The artwork depicts a complex maze-like structure with various pathways and dead-ends. It is rendered in black and white, and the paths create a sense of depth and dimensionality.",n
adriaen-van-de-venne_beggars-fighting-1634.jpg,Beggars Fighting; Adriaen van de Venne,"The artwork depicts a chaotic scene of several beggars fighting, with a few of them wielding sticks and other objects. The figures are rendered in a loose, sketchy style and the scene is set in a busy street.",n
victor-hugo_abstract-composition.jpg,Abstract Composition; Victor Hugo,"The artwork depicts an abstract composition of geometric shapes and lines in various colors, with no recognizable forms or figures.",n
edward-ruscha_large-trademark-with-eight-spotlights-1962.jpg,Large Trademark With Eight Spotlights; Edward Ruscha,"The artwork depicts the word ""TRADEMARK"" in large letters against a blue background, with eight spotlights shining on the letters from different angles. The letters are rendered in a bold, sans-serif font.",n
volodymyr-orlovsky_breaking-waves.jpg,Breaking waves; Volodymyr Orlovsky,"The artwork depicts a stormy sea with large, crashing waves that create a sense of motion and energy. The sky is cloudy and overcast, and there are no visible landforms.",n
vasily-sadovnikov_view-of-the-winter-palace-from-the-admiralty-1839.jpg,View of the Winter Palace from the Admiralty; Vasily Sadovnikov,"The artwork depicts the grand façade of the Winter Palace in St. Petersburg, viewed from across a body of water. The palace is rendered in intricate detail, with ornate decorations and columns, and the water is calm and reflective.",n
bui-xuan-phai_cheo.jpg,Cheo; Bui Xuan Phai,"The artwork depicts a busy street in Hanoi, Vietnam, with many people going about their daily activities. The buildings and street are rendered in a loose, gestural style, and there is a sense of depth and perspective.",n
jiro-yoshihara_work-1971.jpg,Work; Jiro Yoshihara,"The artwork depicts an abstract composition of black, white, and gray geometric shapes and lines, with no recognizable forms or figures.",n
felice-casorati_dreaming-of-pomegranates-1913.jpg,Dreaming of Pomegranates; Felice Casorati,"The artwork depicts a woman lying on a bed, holding a pomegranate in her hand, with her eyes closed as if in a dream. The scene is rendered in muted colors and the woman's figure is elongated and stylized.",n
pauline-boty_monica-vitti-with-heart-1963.jpg,Monica Vitti with Heart; Pauline Boty,"The artwork depicts a portrait of Italian actress Monica Vitti, with a red heart superimposed over her face. The portrait is rendered in a pop art style, with bright colors and bold outlines.",n
ozdemir-atlan_shot-dead-1971.jpg,Shot dead; Ozdemir Atlan,"The artwork depicts a close-up of a man's head with his eyes closed, lying on the ground with a pool of blood under him.",n
kit-williams_birdcage-1979.jpg,Birdcage; Kit Williams,"The artwork depicts a birdcage, filled with lush foliage and birds perched inside, against a blue sky background.",n
edith-vonnegut_falling.jpg,Falling; Edith Vonnegut,"The artwork depicts an abstract composition, with colorful shapes and lines intersecting and falling against a white background.",n
